Tname tGapStart tGapSize Qname qGapStart qGapSize Samples
OsjChr10 2684440 12 1190221 3198 0 YB3;
OsjChr10 2684440 12 1256285 3255 0 YB4;
OsjChr10 2684440 12 1294467 1998 0 YB8;
OsjChr10 2687520 484 1038377 89 0 YB3;
OsjChr10 2687520 484 1114186 89 0 YB4;
OsjChr10 2687520 484 1200128 480 0 YB8;
OsjChr10 2687520 484 918662 91 0 YB5;
OsjChr10 2687520 484 926649 91 0 YB6;
OsjChr10 2687520 484 952761 91 0 YB7;
OsjChr10 2687520 484 982517 91 0 YB2;
OsjChr10 2688008 31 1038377 93 0 YB3;
OsjChr10 2688008 31 1114186 93 0 YB4;
OsjChr10 2688008 31 1200128 484 0 YB8;
OsjChr10 2688008 31 918662 95 0 YB5;
OsjChr10 2688008 31 926649 95 0 YB6;
OsjChr10 2688008 31 952761 95 0 YB7;
OsjChr10 2688008 31 982517 95 0 YB2;
OsjChr10 2689678 11 1024559 504 6 YB6;
OsjChr10 2689678 11 1056843 573 6 YB2;
OsjChr10 2689678 11 1120087 496 6 YB5;
OsjChr10 2689678 11 1232597 504 6 YB4;
OsjChr10 2689678 11 1290639 507 6 YB8;
OsjChr10 2689678 11 962943 329 6 YB7;
OsjChr10 2696331 231 1007691 275 0 YB2;
OsjChr10 2696331 231 857593 33 0 YB6;
OsjChr10 2696331 231 907675 275 0 YB7;
OsjChr10 2698042 9 915778 490 0 YB5;
OsjChr10 2698058 14 915778 497 0 YB5;
OsjChr10 2714564 1046 1044379 1462 0 YB2;
OsjChr10 2714564 1046 1089333 994 0 YB6;
OsjChr10 2714564 1046 1117836 847 0 YB7;
OsjChr10 2714564 1046 1139825 1260 0 YB5;
OsjChr10 2714564 1046 1162868 1431 0 YB3;
OsjChr10 2714564 1046 1263855 1460 0 YB4;
OsjChr10 2714564 1046 1297307 1211 0 YB8;
OsjChr10 2718241 91 1052829 1158 0 YB3;
OsjChr10 2718294 348 1134945 2731 0 YB1;
OsjChr10 2728565 154 1249678 3360 0 YB4;
OsjChr10 2733295 11 1103104 465 0 YB3;
OsjChr10 2733295 11 1114620 2261 0 YB2;
OsjChr10 2733295 11 1160114 2610 0 YB7;
OsjChr10 2733295 11 1181005 4463 0 YB6;
OsjChr10 2733295 11 1275637 4673 0 YB4;
OsjChr10 2733295 11 908348 57 0 YB5;
OsjChr10 2733295 11 983759 62 0 YB8;
OsjChr10 2768670 57 1016535 719 0 YB2;
OsjChr10 2768670 57 1033043 324 0 YB5;
OsjChr10 2768670 57 1055243 395 0 YB6;
OsjChr10 2768670 57 1106560 708 0 YB3;
OsjChr10 2768670 57 1134862 401 0 YB7;
OsjChr10 2768670 57 1160206 717 0 YB4;
OsjChr10 2768670 57 1231811 719 0 YB8;
OsjChr10 2769085 11 1016535 1077 0 YB2;
OsjChr10 2769085 11 1033043 682 0 YB5;
OsjChr10 2769085 11 1055243 753 0 YB6;
OsjChr10 2769085 11 1106560 1066 0 YB3;
OsjChr10 2769085 11 1134862 759 0 YB7;
OsjChr10 2769085 11 1160206 1075 0 YB4;
OsjChr10 2769085 11 1231811 1077 0 YB8;
OsjChr10 2865714 5 1188327 10 0 YB4;
OsjChr10 2865736 54 1188327 31 4 YB4;
OsjChr10 2865872 49 1188327 117 0 YB4;
OsjChr10 2873092 386 633146 6 0 YB2;
OsjChr10 2883610 7 1108588 21 0 YB4;
OsjChr10 2889690 13 1102408 2215 0 YB2;
OsjChr10 2889690 13 1187259 4098 0 YB3;
OsjChr10 2889690 13 871616 248 0 YB4;
OsjChr10 2922061 248 1112032 7 0 YB7;
OsjChr10 2950119 30 788519 89 0 YB5;
OsjChr10 2950119 30 980098 654 0 YB7;
OsjChr10 2950119 30 993783 825 0 YB2;
OsjChr10 2973289 84 927679 6 0 YB1;
OsjChr10 2983804 30 1046645 1483 0 YB2;
OsjChr10 2983804 30 1096916 1592 0 YB3;
OsjChr10 2983804 30 654088 231 0 YB5;
OsjChr10 2983804 30 833051 298 0 YB8;
OsjChr10 2983823 134 971391 898 0 YB6;
OsjChr10 2999681 278 1070992 769 0 YB4;
OsjChr10 3034597 95 1066063 7 0 YB5;
OsjChr10 316695 193 670443 7 0 YB7;
OsjChr10 317374 112 777209 13 0 YB8;
OsjChr10 3345938 5 677229 208 0 YB7;
OsjChr10 3345938 5 734437 261 0 YB6;
OsjChr10 3345938 5 753961 205 0 YB8;
OsjChr10 3360458 255 781195 8 0 YB6;
OsjChr10 3383479 141 1053821 49 0 YB2;
OsjChr10 350255 427 673743 6 0 YB7;
OsjChr10 3591309 40 1158828 13 16 YB6;
OsjChr10 3609799 232 878496 43 0 YB3;
OsjChr10 3610069 30 878496 81 0 YB3;
OsjChr10 3633468 183 972435 514 0 YB8;
OsjChr10 3696475 1202 1008315 142 0 YB2;
OsjChr10 3696475 1202 1014845 137 0 YB5;
OsjChr10 3696475 1202 1028276 146 0 YB7;
OsjChr10 3696475 1202 1030215 146 0 YB6;
OsjChr10 3696475 1202 1042343 142 0 YB1;
OsjChr10 3696475 1202 1133690 137 0 YB4;
OsjChr10 3696475 1202 1166632 138 0 YB8;
OsjChr10 3744899 7 1018369 465 0 YB5;
OsjChr10 3744899 7 1021902 487 0 YB7;
OsjChr10 3744899 7 1066899 512 0 YB3;
OsjChr10 3744899 7 1079221 841 0 YB6;
OsjChr10 3744899 7 1123796 350 0 YB4;
OsjChr10 3744899 7 1271725 536 0 YB8;
OsjChr10 3744899 7 938745 79 0 YB2;
OsjChr10 3784454 61 1158828 107 1 YB6;
OsjChr10 3816113 166 697396 304 0 YB2;
OsjChr10 3841568 24 831702 296 0 YB3;
OsjChr10 3844833 21 670807 261 0 YB6;
OsjChr10 3887644 492 699030 6 0 YB5;
OsjChr10 3900057 156 1159472 2839 0 YB3;
OsjChr10 3923113 60 1045299 1033 0 YB3;
OsjChr10 3931194 321 696476 6 0 YB5;
OsjChr10 3931489 26 759951 7 0 YB7;
OsjChr10 3931510 31 1094303 158 18 YB1;
OsjChr10 3931726 13 1094303 361 10 YB1;
OsjChr10 3938931 19 1147516 26 0 YB7;
OsjChr10 3938965 218 1124603 2493 10 YB5;
OsjChr10 3938965 218 1140331 2493 10 YB6;
OsjChr10 3938965 218 965583 840 41 YB7;
OsjChr10 3939194 21 965583 892 0 YB7;
OsjChr10 3958445 126 1245423 6 0 YB8;
OsjChr10 3962834 5 1093055 1320 0 YB1;
OsjChr10 3962834 5 1111988 1503 0 YB7;
OsjChr10 3962834 5 1130313 1783 0 YB6;
OsjChr10 3962834 5 1147094 3569 0 YB2;
OsjChr10 3962834 5 1148906 466 0 YB4;
OsjChr10 3962834 5 1159624 1952 0 YB3;
OsjChr10 3962834 5 1265859 215 0 YB8;
OsjChr10 3962834 5 982933 136 0 YB5;
OsjChr10 3972697 41 1035388 973 0 YB7;
OsjChr10 3972697 41 1147649 107 0 YB6;
OsjChr10 3972697 41 1185485 847 0 YB3;
OsjChr10 3972697 41 1255191 1542 0 YB8;
OsjChr10 3972697 41 1285871 4973 0 YB4;
OsjChr10 3972697 41 913912 382 0 YB5;
OsjChr10 3972697 41 978165 961 0 YB2;
OsjChr10 4000842 426 679275 271 0 YB6;
OsjChr10 4057016 384 697104 7 0 YB5;
OsjChr10 4062822 9 1012291 1103 7 YB6;
OsjChr10 4082876 2210 1123800 1926 0 YB7;
OsjChr10 4109588 88 1127749 5 0 YB1;
OsjChr10 4113842 61 1199604 1409 0 YB8;
OsjChr10 4113842 61 774353 331 0 YB6;
OsjChr10 4117259 352 1043767 6 0 YB5;
OsjChr10 4117565 89 1179184 1295 0 YB8;
OsjChr10 4122068 26 1128868 920 0 YB2;
OsjChr10 4123956 98 1100344 1862 0 YB7;
OsjChr10 4142011 46 910278 304 0 YB4;
OsjChr10 4142011 46 927149 451 0 YB3;
OsjChr10 4157257 61 1199604 1409 0 YB8;
OsjChr10 4157257 61 774353 331 0 YB6;
OsjChr10 4160674 352 1043767 6 0 YB5;
OsjChr10 4160980 89 1179184 1295 0 YB8;
OsjChr10 4165485 26 1128868 920 0 YB2;
OsjChr10 4167373 98 1100344 1862 0 YB7;
OsjChr10 4185428 46 910278 304 0 YB4;
OsjChr10 4185428 46 927149 451 0 YB3;
OsjChr10 4257907 6 1021685 316 0 YB4;
OsjChr10 4257907 6 732795 280 0 YB6;
OsjChr10 4257907 6 774147 329 0 YB7;
OsjChr10 4257907 6 880583 311 0 YB8;
OsjChr10 4320417 433 1059169 743 0 YB8;
OsjChr10 4320417 433 1060138 545 0 YB7;
OsjChr10 4320417 433 1148436 3687 0 YB2;
OsjChr10 4320417 433 1151898 43 0 YB8;
OsjChr10 4320417 433 1159812 2285 0 YB6;
OsjChr10 4320417 433 1160047 2926 0 YB5;
OsjChr10 4320417 433 1193003 3699 0 YB3;
OsjChr10 4320417 433 1272737 3690 0 YB4;
OsjChr10 4326830 19 832359 460 0 YB5;
OsjChr10 4354594 24 859735 495 0 YB5;
OsjChr10 4357934 30 806017 301 0 YB8;
OsjChr10 4358714 135 663868 8 0 YB6;
OsjChr10 4363830 20 1045517 699 0 YB5;
OsjChr10 4363830 20 1137594 713 0 YB2;
OsjChr10 4363830 20 1169170 693 0 YB3;
OsjChr10 4363830 20 1243586 619 0 YB4;
OsjChr10 4363830 20 1297353 585 0 YB8;
OsjChr10 4363830 20 875999 61 0 YB6;
OsjChr10 4363830 20 948017 641 0 YB7;
OsjChr10 4451541 113 955557 612 0 YB1;
OsjChr10 4454213 20 797175 288 0 YB8;
OsjChr10 4504153 140 880769 272 0 YB6;
OsjChr10 4561485 5 811889 6 0 YB7;
OsjChr10 456390 16 1097783 57 22 YB5;
OsjChr10 4586455 366 1012919 41 0 YB2;
OsjChr10 458705 63 1129999 331 0 YB8;
OsjChr10 4601965 46 1087189 1826 0 YB5;
OsjChr10 4601965 46 1099568 36 0 YB2;
OsjChr10 4601965 46 1115418 1617 0 YB3;
OsjChr10 4601965 46 1118022 20 0 YB7;
OsjChr10 4601965 46 1205719 39 0 YB4;
OsjChr10 4601965 46 782741 238 0 YB8;
OsjChr10 4613772 10 1172782 42 188 YB4;
OsjChr10 4624535 306 933740 7 0 YB4;
OsjChr10 4655533 13 1108745 447 10 YB6;
OsjChr10 4655533 13 1145716 1252 10 YB2;
OsjChr10 4655533 13 1170287 307 10 YB5;
OsjChr10 4669930 180 788591 393 0 YB5;
OsjChr10 4691539 89 870762 17 0 YB4;
OsjChr10 4808925 16 1017656 14 0 YB3;
OsjChr10 4851558 83 1125559 576 0 YB8;
OsjChr10 4851694 884 1125559 629 0 YB8;
OsjChr10 4880116 252 791611 8 0 YB8;
OsjChr10 4967651 162 1120989 812 0 YB1;
OsjChr10 4997536 92 1126662 1595 0 YB3;
OsjChr10 5011217 178 1021779 16 8 YB6;
OsjChr10 5011415 24 1021779 44 5 YB6;
OsjChr10 5012047 91 823201 474 0 YB2;
OsjChr10 503121 38 1134517 232 0 YB8;
OsjChr10 5056507 158 1061566 11 1 YB4;
OsjChr10 5056507 158 914486 11 1 YB5;
OsjChr10 506129 3155 964361 314 0 YB4;
OsjChr10 512172 2980 987131 644 0 YB1;
OsjChr10 5146385 171 646170 66 0 YB2;
OsjChr10 5146385 171 820397 212 0 YB6;
OsjChr10 5146385 171 994957 900 0 YB5;
OsjChr10 5146385 171 995649 248 0 YB4;
OsjChr10 5155799 73 812193 305 0 YB8;
OsjChr10 5172692 7 798499 365 0 YB6;
OsjChr10 5205144 511 749364 114 0 YB5;
OsjChr10 5205144 511 893781 309 0 YB1;
OsjChr10 523681 6 818393 227 0 YB8;
OsjChr10 5258179 63 1086820 729 0 YB4;
OsjChr10 5258179 63 1093174 1431 0 YB3;
OsjChr10 5262036 18 720100 181 0 YB5;
OsjChr10 5262036 18 760422 246 0 YB2;
OsjChr10 5262036 18 761935 214 0 YB7;
OsjChr10 5262036 18 817735 260 0 YB6;
OsjChr10 5262036 18 836131 199 0 YB8;
OsjChr10 5262036 18 860800 128 0 YB4;
OsjChr10 5268138 442 994607 6 0 YB6;
OsjChr10 5278653 89 1208206 5 0 YB8;
OsjChr10 5278725 18 1029185 10 0 YB6;
OsjChr10 530834 18 809361 368 0 YB5;
OsjChr10 532025 18 818039 454 0 YB2;
OsjChr10 5348651 178 967403 103 0 YB4;
OsjChr10 5360009 5 936801 479 0 YB3;
OsjChr10 5367643 393 1125415 2554 0 YB5;
OsjChr10 5449067 1064 1015107 250 0 YB8;
OsjChr10 5460718 83 1272471 3318 0 YB4;
OsjChr10 5469523 43 824497 434 0 YB7;
OsjChr10 549628 151 982631 6 0 YB2;
OsjChr10 5510913 19 710083 284 0 YB7;
OsjChr10 5560310 14 1262383 13 0 YB8;
OsjChr10 558229 419 892425 6 0 YB5;
OsjChr10 5592880 141 1282957 6 0 YB4;
OsjChr10 5642876 471 1070464 6 0 YB7;
OsjChr10 5642876 471 941985 6 0 YB8;
OsjChr10 5642879 468 1053613 9 0 YB3;
OsjChr10 5649828 9 834819 8 0 YB2;
OsjChr10 5651916 12 923137 336 0 YB3;
OsjChr10 5690091 9 1006266 5 0 YB7;
OsjChr10 5710933 9 1024773 288 0 YB4;
OsjChr10 5710933 9 865263 290 0 YB2;
OsjChr10 5710933 9 886041 290 0 YB7;
OsjChr10 5710933 9 887011 290 0 YB6;
OsjChr10 5710933 9 891725 551 0 YB5;
OsjChr10 5710933 9 905309 290 0 YB8;
OsjChr10 5710933 9 918101 288 0 YB3;
OsjChr10 5731053 10 1241560 571 1 YB4;
OsjChr10 5731053 10 1270357 74 1 YB8;
OsjChr10 5731126 14 1241560 635 11 YB4;
OsjChr10 5731126 14 1270357 138 11 YB8;
OsjChr10 5789870 246 1027465 58 0 YB8;
OsjChr10 5789870 246 773843 337 0 YB6;
OsjChr10 5789870 246 923561 16 0 YB7;
OsjChr10 5789870 246 949427 337 0 YB5;
OsjChr10 5789870 246 950411 56 0 YB1;
OsjChr10 5851959 67 903842 296 0 YB4;
OsjChr10 5874869 25 825579 436 0 YB7;
OsjChr10 58808 41 1271113 2310 0 YB8;
OsjChr10 5897983 43 710855 96 0 YB6;
OsjChr10 5897983 43 877258 173 0 YB1;
OsjChr10 5906092 58 1019059 586 0 YB8;
OsjChr10 5906092 58 1071016 486 0 YB4;
OsjChr10 5906092 58 1076870 361 0 YB2;
OsjChr10 5906092 58 1118693 50 0 YB5;
OsjChr10 5906092 58 1149528 474 0 YB7;
OsjChr10 5906092 58 1158816 472 0 YB3;
OsjChr10 5906092 58 876197 586 0 YB5;
OsjChr10 5906092 58 900719 460 0 YB6;
OsjChr10 593633 452 941204 7 0 YB4;
OsjChr10 5956282 6 750763 102 0 YB6;
OsjChr10 5964954 6 899564 286 0 YB4;
OsjChr10 5964954 6 932165 384 0 YB8;
OsjChr10 5975557 199 878417 6 0 YB6;
OsjChr10 6077690 197 936220 337 0 YB4;
OsjChr10 609761 12 649986 251 0 YB5;
OsjChr10 6103211 104 1102414 1691 0 YB3;
OsjChr10 6123109 3444 1122311 795 0 YB6;
OsjChr10 6123109 3444 1209592 148 0 YB8;
OsjChr10 6152146 134 769913 274 0 YB8;
OsjChr10 6203888 20 873067 84 0 YB2;
OsjChr10 623517 12 912772 303 0 YB4;
OsjChr10 6237021 5 1087602 657 0 YB7;
OsjChr10 6237309 15 942441 216 0 YB5;
OsjChr10 6282289 454 1191030 6 0 YB8;
OsjChr10 6311979 230 699843 129 0 YB6;
OsjChr10 6312027 306 866731 282 0 YB1;
OsjChr10 6312285 76 699843 205 0 YB6;
OsjChr10 6352946 576 1067176 240 0 YB7;
OsjChr10 6352946 576 700276 240 0 YB5;
OsjChr10 6507946 109 957917 173 0 YB6;
OsjChr10 6521530 6 658358 7 0 YB6;
OsjChr10 6531680 354 694919 39 0 YB6;
OsjChr10 6532662 919 888381 284 0 YB1;
OsjChr10 6548041 5 1147500 2705 3 YB7;
OsjChr10 6548041 5 1157895 2703 3 YB1;
OsjChr10 6548103 8 1157895 2763 10 YB1;
OsjChr10 6582872 6 1065019 167 0 YB6;
OsjChr10 6659171 16 839675 24 0 YB7;
OsjChr10 6662982 22 839364 7 0 YB3;
OsjChr10 6678159 22 839364 7 0 YB3;
OsjChr10 6695184 41 720931 266 0 YB7;
OsjChr10 6695193 84 684954 264 0 YB5;
OsjChr10 6695193 84 894994 352 0 YB3;
OsjChr10 6695193 84 968395 360 0 YB4;
OsjChr10 6695250 44 720931 291 1 YB7;
OsjChr10 6711720 31 996965 151 0 YB6;
OsjChr10 6711760 5 996965 160 36 YB6;
OsjChr10 6719563 7 1200141 5285 6 YB3;
OsjChr10 6723848 345 1007297 8 0 YB5;
OsjChr10 6723851 342 1021599 8 0 YB6;
OsjChr10 6723851 342 1036935 8 0 YB1;
OsjChr10 6723851 342 1158408 8 0 YB8;
OsjChr10 6724208 16 908823 430 0 YB1;
OsjChr10 6729161 7 786691 373 0 YB5;
OsjChr10 6750782 3896 1022883 309 0 YB4;
OsjChr10 6750782 3896 917111 251 0 YB8;
OsjChr10 6750782 3896 979163 569 0 YB1;
OsjChr10 6751045 2845 844813 63 1 YB6;
OsjChr10 6775677 1225 1012179 401 0 YB4;
OsjChr10 6845357 6 817726 7 0 YB3;
OsjChr10 6846401 92 1054953 5 0 YB1;
OsjChr10 6852064 6 860941 226 0 YB7;
OsjChr10 6872182 199 1099858 952 0 YB4;
OsjChr10 6872182 199 862445 523 0 YB7;
OsjChr10 6872182 234 1089470 2005 0 YB2;
OsjChr10 6912279 39 1152621 3359 0 YB1;
OsjChr10 6926829 41 780553 7 0 YB7;
OsjChr10 6927534 26 752656 127 0 YB2;
OsjChr10 6939455 304 799828 7 0 YB2;
OsjChr10 7007553 311 825803 450 0 YB5;
OsjChr10 7008187 191 900951 19 0 YB2;
OsjChr10 7008187 191 930595 19 0 YB7;
OsjChr10 7033926 290 665883 263 0 YB6;
OsjChr10 7149979 56 875749 370 0 YB8;
OsjChr10 716049 6 840177 168 0 YB7;
OsjChr10 716049 6 840779 87 0 YB6;
OsjChr10 7222882 408 850951 494 0 YB7;
OsjChr10 7310502 3990 1134698 45 0 YB2;
OsjChr10 7314637 31 1134698 868 41 YB2;
OsjChr10 733721 21 1062568 604 0 YB4;
OsjChr10 7388849 150 994023 6 0 YB6;
OsjChr10 7403004 88 1033779 1008 0 YB3;
OsjChr10 7411923 7 1131841 2728 0 YB5;
OsjChr10 7411923 7 1282617 6919 0 YB4;
OsjChr10 7431955 5 655000 13 0 YB2;
OsjChr10 7482697 202 926066 322 0 YB4;
OsjChr10 7494754 30 807095 6 0 YB7;
OsjChr10 7503095 45 1106448 997 0 YB4;
OsjChr10 7503108 345 892652 383 0 YB3;
OsjChr10 7543081 17 1058313 48 15 YB6;
OsjChr10 7587367 57 935056 802 0 YB5;
OsjChr10 7616439 18 806285 410 0 YB7;
OsjChr10 7618498 125 903511 649 0 YB7;
OsjChr10 7619036 44 1105008 36 41 YB4;
OsjChr10 7619093 131 1105008 90 36 YB4;
OsjChr10 7644987 58 1198500 335 56 YB8;
OsjChr10 7659108 102 1138868 2335 0 YB7;
OsjChr10 7659108 102 876401 184 0 YB2;
OsjChr10 766540 369 1077500 1 0 YB7;
OsjChr10 766979 152 1077500 71 0 YB7;
OsjChr10 77149 34 965262 500 0 YB3;
OsjChr10 7735609 28 756308 211 1 YB2;
OsjChr10 7735609 28 807976 246 1 YB3;
OsjChr10 7757082 12 1092251 142 0 YB6;
OsjChr10 7799044 10 837596 21 8 YB3;
OsjChr10 7805542 10 1216055 1673 0 YB4;
OsjChr10 7805556 5 1216055 1677 0 YB4;
OsjChr10 7828728 90 905685 425 0 YB1;
OsjChr10 7830365 6 1103424 893 6 YB4;
OsjChr10 7861324 22 761715 311 0 YB6;
OsjChr10 7861324 22 807697 363 0 YB5;
OsjChr10 7892144 24 668143 260 0 YB7;
OsjChr10 7942817 315 1093646 14 0 YB3;
OsjChr10 8036976 5 1081596 1597 4 YB2;
OsjChr10 8036976 5 1132604 1882 4 YB3;
OsjChr10 8036976 5 735400 28 4 YB5;
OsjChr10 8039933 246 1011791 258 0 YB4;
OsjChr10 8039933 246 748874 121 0 YB2;
OsjChr10 8039933 246 906052 332 0 YB3;
OsjChr10 8071599 244 761847 211 0 YB8;
OsjChr10 807384 442 1110393 7 0 YB1;
OsjChr10 8090098 32 886220 373 0 YB3;
OsjChr10 8095499 480 942480 6 0 YB4;
OsjChr10 8236951 103 664760 6 0 YB5;
OsjChr10 8237391 35 785131 379 0 YB7;
OsjChr10 829232 196 740030 322 0 YB5;
OsjChr10 8378322 265 888933 7 0 YB1;
OsjChr10 838659 127 1111434 2396 0 YB2;
OsjChr10 8405047 118 1133139 2369 0 YB6;
OsjChr10 8405843 42 1058563 690 0 YB8;
OsjChr10 8405843 42 1093496 769 0 YB4;
OsjChr10 8405843 42 898845 559 0 YB2;
OsjChr10 8405843 42 940609 586 0 YB6;
OsjChr10 8405843 42 959555 722 0 YB5;
OsjChr10 8405843 42 982284 491 0 YB3;
OsjChr10 8410527 159 778381 13 0 YB5;
OsjChr10 8424291 43 1148185 2735 0 YB6;
OsjChr10 8424291 43 1231811 2733 0 YB4;
OsjChr10 8462157 283 1147683 6 0 YB5;
OsjChr10 8493147 26 1285629 101 6 YB8;
OsjChr10 8521978 5 823636 11 0 YB3;
OsjChr10 8537091 73 858296 7 0 YB4;
OsjChr10 8572825 296 794581 391 0 YB6;
OsjChr10 8720678 78 846111 481 0 YB7;
OsjChr10 8760733 18 1225847 1671 0 YB8;
OsjChr10 881877 121 735957 9 0 YB7;
OsjChr10 881954 42 1011384 17 0 YB3;
OsjChr10 881954 42 960145 18 0 YB6;
OsjChr10 8845468 125 904639 409 0 YB8;
OsjChr10 8881811 35 1009271 48 5 YB4;
OsjChr10 891900 68 738988 329 0 YB5;
OsjChr10 8920462 6 1080745 187 0 YB8;
OsjChr10 8920462 6 1159015 976 0 YB5;
OsjChr10 8920462 6 962163 386 0 YB2;
OsjChr10 8929743 96 1011613 438 0 YB8;
OsjChr10 8929743 96 1133712 1414 0 YB3;
OsjChr10 8959868 209 806728 6 0 YB3;
OsjChr10 8964441 95 934853 6 0 YB2;
OsjChr10 896921 7 781339 52 0 YB8;
OsjChr10 8992593 24 780113 382 0 YB5;
OsjChr10 905633 16 1117416 5 0 YB3;
OsjChr10 9080968 387 1222913 1645 0 YB8;
OsjChr10 9177347 23 1032128 1248 0 YB7;
OsjChr10 9213547 13 986355 788 0 YB1;
OsjChr10 9256318 5 1253641 11 0 YB4;
OsjChr10 9275706 37 1138241 2926 0 YB5;
OsjChr10 9338702 158 917489 6 0 YB7;
OsjChr10 9344171 325 913609 677 0 YB6;
OsjChr10 9404137 3118 888829 427 0 YB7;
OsjChr10 9466298 165 734729 251 0 YB8;
OsjChr10 9477302 56 1008868 826 0 YB3;
OsjChr10 9477302 56 1201712 1444 0 YB8;
OsjChr10 9477307 26 1060903 1447 0 YB6;
OsjChr10 9477307 40 727673 307 0 YB7;
OsjChr10 9477318 126 1067713 1477 0 YB1;
OsjChr10 9492354 19 928502 326 0 YB4;
OsjChr10 9501765 155 1035739 1021 0 YB3;
OsjChr10 9502482 8 942406 45 3 YB4;
OsjChr10 9504562 442 815789 7 0 YB5;
OsjChr10 9504562 442 916401 7 0 YB1;
OsjChr10 9504563 441 997969 10 0 YB4;
OsjChr10 9504564 440 958623 10 0 YB8;
OsjChr10 9504565 439 931409 10 0 YB3;
OsjChr10 9504566 438 746927 11 0 YB6;
OsjChr10 9507077 102 1117683 951 0 YB8;
OsjChr10 9549971 141 1056861 740 0 YB8;
OsjChr10 9550176 231 812428 282 0 YB1;
OsjChr10 9584757 54 1291691 2877 0 YB8;
OsjChr10 9620357 215 1290625 7 0 YB8;
OsjChr10 9624864 115 1075897 8 0 YB8;
OsjChr10 9694152 51 1178206 5 0 YB8;
OsjChr10 9748261 8 1059053 1507 0 YB5;
OsjChr10 9748261 8 1151636 2838 0 YB7;
OsjChr10 9748307 6 1131676 2944 0 YB2;
OsjChr10 9750784 69 831183 8 0 YB5;
OsjChr10 9750847 5 1057661 965 0 YB2;
OsjChr10 9750847 5 1111955 335 0 YB6;
OsjChr10 9750847 5 1173468 2481 0 YB7;
OsjChr10 9750847 5 1233985 2277 0 YB4;
OsjChr10 9765163 130 706188 311 0 YB2;
OsjChr10 9781471 25 698817 6 0 YB6;
OsjChr10 9786263 292 867122 261 0 YB4;
OsjChr10 9803574 137 1025182 945 0 YB3;
OsjChr10 9803574 90 708495 295 0 YB6;
OsjChr10 9818773 133 1069839 1136 0 YB6;
OsjChr10 9824285 9 706926 245 3 YB5;
OsjChr10 9826399 33 907202 396 0 YB3;
OsjChr10 9830797 33 896301 8 0 YB5;
OsjChr10 9836676 7 1157089 57 10 YB5;
OsjChr10 9836841 87 1157089 227 91 YB5;
OsjChr10 9836946 178 1157089 336 34 YB5;
OsjChr10 9964952 6 1177706 4827 0 YB1;
OsjChr10 9964968 26 1177706 4837 13 YB1;
OsjChr10 9965034 7 1177706 4890 6 YB1;
OsjChr10 9975962 39 873573 49 1 YB5;
OsjChr10 9984588 26 793385 370 0 YB5;
OsjChr1 10002362 325 830475 458 0 YB5;
OsjChr1 10002362 325 835055 451 0 YB6;
OsjChr1 10012201 47 1007479 5 0 YB5;
OsjChr1 10063528 40 1148688 8 0 YB8;
OsjChr1 10069484 11 1049373 214 0 YB2;
OsjChr1 10069484 11 1058242 915 0 YB7;
OsjChr1 10069484 11 1123651 1451 0 YB5;
OsjChr1 10069484 11 1133927 2236 0 YB6;
OsjChr1 10069484 11 1154994 1541 0 YB3;
OsjChr1 10069484 11 1231415 2246 0 YB4;
OsjChr1 10069484 11 1255857 1384 0 YB8;
OsjChr1 1007106 107 1074770 791 0 YB4;
OsjChr1 10088771 11 815941 228 9 YB5;
OsjChr1 1013 48 1018167 8 0 YB2;
OsjChr1 1013 48 1041913 8 0 YB6;
OsjChr1 1013 48 1178168 8 0 YB8;
OsjChr1 10191435 96 1205785 5 0 YB4;
OsjChr1 1019992 108 779279 7 0 YB8;
OsjChr1 10273720 72 846841 7 0 YB7;
OsjChr1 10280730 8 952355 5 0 YB8;
OsjChr1 10299123 18 1121002 344 0 YB3;
OsjChr1 10299123 18 1124510 1910 0 YB7;
OsjChr1 10299123 18 1139820 3242 0 YB2;
OsjChr1 10299123 18 1196521 502 0 YB4;
OsjChr1 10299123 20 707142 42 0 YB5;
OsjChr1 10300533 12 1025101 1180 0 YB5;
OsjChr1 10300533 12 1027436 1118 0 YB7;
OsjChr1 10300533 12 1058553 1154 0 YB6;
OsjChr1 10300533 12 1121002 1733 0 YB3;
OsjChr1 10300533 12 1191392 1104 0 YB8;
OsjChr1 10300533 12 1196521 1891 0 YB4;
OsjChr1 10300533 12 997575 880 0 YB2;
OsjChr1 10321357 266 1180498 6 0 YB8;
OsjChr1 10321616 7 1028861 8 6 YB5;
OsjChr1 10321616 7 1070417 16 6 YB3;
OsjChr1 10325416 13 716693 178 0 YB6;
OsjChr1 10325416 13 868040 217 0 YB3;
OsjChr1 10325416 13 886279 516 0 YB2;
OsjChr1 10325416 13 899869 516 0 YB7;
OsjChr1 10325416 13 908702 178 0 YB4;
OsjChr1 10325416 13 936562 686 0 YB5;
OsjChr1 10325544 5 886279 631 0 YB2;
OsjChr1 1033186 222 1108546 1920 0 YB2;
OsjChr1 1033186 222 1250445 1815 0 YB8;
OsjChr1 10349148 35 967467 581 0 YB1;
OsjChr1 1041582 417 1014551 1259 0 YB2;
OsjChr1 1041587 5 1062169 1235 0 YB3;
OsjChr1 1042511 96 985812 942 0 YB7;
OsjChr1 10441440 16 1021215 1253 0 YB2;
OsjChr1 10441440 16 1069971 1470 0 YB6;
OsjChr1 10441440 16 1090356 1482 0 YB3;
OsjChr1 10441440 16 1206959 2109 0 YB4;
